,projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
121532,f91140523142c360208cf5c08b7b5930,fab84bd47172e9b2f3b285ce1618ffd8,f83867a3e8e56c3a658ee0d5b7a8edb7,280348000000.0,30.424346999999997,-88.630137,Gautier,MS,,Pascagoula School District,Jackson,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,362.48,40.0,t,10/9/12,11/13/12
25886,3560289951ecd0f080ef542a3ef286a1,3e022126c6c29c6d0c9eeb1eab81dcff,60d82786cf9c6cc7f1233367ca7c10b4,170993000000.0,41.83713,-87.717917,Chicago,IL,urban,Pilsen-little Village Network,Cook,f,f,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades 3-5,172.59,24.0,f,4/9/13,4/23/13
43268,591e8b8cb5896e633130f081448fafad,a35132b430327bc14fd971b900d89220,14e735dda916b12ef3bf9d8f12cda36c,60639009333.0,35.349928999999996,-119.08959499999999,Bakersfield,CA,urban,Panama-buena Vista Union SD,Kern,f,f,Mrs.,Visual Arts,Music & The Arts,Literature & Writing,Literacy & Language,Supplies,moderate poverty,Grades PreK-2,585.09,31.0,t,10/31/12,12/1/12
82237,a83f33c4112520297b390949980cf7f3,79925f76534a9492c881af133a82969c,4cdaab2fe55b6f889507d87683b7bec2,280174000000.0,30.375412,-89.434722,Kiln,MS,rural,Hancock Co School District,Hancock,f,f,Mrs.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,649.34,160.0,f,7/20/13,8/19/13
8002,10a528d58695d568de46767f3a52dcf0,010d23aa85c46bf1bf7f6381fb22b59c,537ecb3bf2e1ac08787f3a983e104eda,481623000000.0,32.781021,-96.838982,Dallas,TX,urban,Dallas Ind School District,Dallas,f,f,Ms.,Environmental Science,Math & Science,Community Service,Applied Learning,Supplies,highest poverty,Grades PreK-2,297.75,140.0,f,1/26/13,2/9/13
28950,3beb7671985489f47fe75a4e7c21c2d0,87c1ccf48e73401b15df3b45d2d49b60,7201b920358f16eda62bebf2a97c0704,421899000000.0,39.980284999999995,-75.180371,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Literature & Writing,Literacy & Language,Other,Applied Learning,Supplies,highest poverty,Grades 6-8,237.38,17.0,t,8/20/12,9/15/12
17618,24598724fe59e705fe6ed70208b05b0f,76b2ca3d29d09eb235a5f84603e21286,ef98c56ce7c0024d65dd6b333b872fa4,,36.503715,-77.640074,Gaston,NC,rural,North Carolina Dept of Ed,Northampton,t,f,Mr.,Gym & Fitness,Health & Sports,,,Other,highest poverty,Grades 9-12,319.15,100.0,f,9/12/12,10/25/12
31826,41ced84153a4fc5a1cd2c9434f78d800,cd948e7afcadade5cf35ec21436a7baf,683f347d847438714538c3d25e15c809,62271003054.0,33.933849,-118.237679,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,836.34,26.0,f,2/11/12,4/17/12
66865,88e660f80191616fac0d39643543c0bb,435a210be506c16bcf74e1a30e0f15b0,ff22606a96198d2050dd5bf67cd1fb5c,62805012057.0,37.761269,-122.191759,Oakland,CA,urban,Oakland Unified School Dist,Alameda,f,f,Ms.,Literacy,Literacy & Language,History & Geography,History & Civics,Books,highest poverty,Grades 3-5,240.0,22.0,f,10/29/13,12/3/13
115638,ecca3e2ff40cda46ab7d91a6f00572ed,c6b226cb0b7759e0f46ad8a25bfccb51,ea3556d901c8775ae0b7fffcd0808d6a,483240000000.0,30.132754,-95.28969000000001,Porter,TX,rural,New Caney Ind School District,Montgomery,f,f,Mrs.,History & Geography,History & Civics,Literature & Writing,Literacy & Language,Books,high poverty,Grades 3-5,431.79,44.0,t,3/17/12,4/26/12
113550,e860b1c79ade7a13ede7d71ed22d8de3,a06acb9b57479b38682e758036a4008f,f8a599619975c3d0ed329ae8a93f674b,62271012510.0,34.228924,-118.436073,Arleta,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,t,f,Mr.,Applied Sciences,Math & Science,Mathematics,Math & Science,Other,highest poverty,Grades 6-8,486.74,15.0,t,11/12/12,12/30/12
38441,4f24ad7cb9e4916108b51934d4974ba5,74c85de24dda20d5f06925ab75f70dc6,aadcf919e7a8bdc579b3380f61aa28ea,263021000000.0,42.520293,-82.93074200000001,Roseville,MI,suburban,Roseville Cmty Sch District,Macomb,f,f,Mrs.,History & Geography,History & Civics,Special Needs,Special Needs,Supplies,highest poverty,Grades 6-8,503.07,203.0,t,5/20/12,7/4/12
116033,ed9dc1d9c0d75cc763ebf3dc09a2c987,15d7a8bfa0d2218cf731cc1cf426dba5,6f113bd6acc56b87ffd5aa0c08cad6d3,402025000000.0,35.354960999999996,-97.503146,Moore,OK,suburban,Moore School District I-2,Cleveland,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Other,high poverty,Grades 3-5,625.99,22.0,f,8/7/12,10/18/12
63872,83087bce03386e6a39d1358af8a9f9a6,e16cabdaca3559794e841369342d4c82,cae8bf87f28480c09e09ca3ad4e05fbc,231479000000.0,44.325665,-69.862645,Manchester,ME,rural,Rsu 38,Kennebec,f,f,Mrs.,Literacy,Literacy & Language,,,Other,moderate poverty,Grades 3-5,1125.72,35.0,f,1/3/12,3/30/12
100428,cd7eac82a6aae8661734061ea309dfae,3b2e3c89e20518f418d86b4fdbd62ed5,b70b2e8f2799b231802c491ce412a793,170993000000.0,41.883004,-87.699135,Chicago,IL,urban,Garfield-humboldt Elem Network,Cook,f,f,Mr.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,496.64,55.0,f,1/15/12,3/23/12
95933,c4609ba9c5347bbd9013d0d9ea99953c,ebc379b7db167116e628c5b4a6891863,c1ff1706edf0eed484888898f951169f,60285012278.0,37.949006,-121.777519,Antioch,CA,suburban,Antioch Unified School Dist,Contra Costa,f,t,Ms.,Health & Life Science,Math & Science,Social Sciences,History & Civics,Books,high poverty,Grades 9-12,1989.96,140.0,f,9/3/13,9/10/13
85434,aec78cf9345f6734a15917c0aba2c1c6,9f5774b566de8a2d8c3a8bc66fa66a19,0dd30a4d6b1e59a43b073b08d01414b8,362475000000.0,43.174549,-77.583145,Rochester,NY,urban,Rochester City School District,Monroe,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,496.94,10.0,t,11/29/12,1/5/13
29757,3d8e27238c82210503c6bec1e17baf36,3411a8add38b13e9811e7319bb98e19f,3c2a292f3d459159646534af357ce61b,293150000000.0,37.145175,-94.471621,Webb City,MO,suburban,Webb City R7 School District,Jasper,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,high poverty,Grades 6-8,571.19,30.0,f,8/25/12,12/19/12
113788,e8da60ce740b36a5d3e1f4fdd7dc4cf1,b855a402922a6fdbf0b661606f248865,1c257efc95f24a4057ae03921bd0c89f,170001000000.0,40.749626,-88.29180799999999,Chatsworth,IL,rural,Prairie Central Cmty Usd 8,Livingston,f,f,Ms.,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,491.21,125.0,f,6/27/13,7/8/13
52233,6b7c45c58d4c5ff37315395fe63ccda4,48370840b9c427360c50a58f4a80c547,6095e16896ec300bdf3ccb2eb3ebcf25,61209001361.0,34.061015000000005,-118.044598,El Monte,CA,suburban,El Monte City School District,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,513.0,90.0,f,2/12/12,2/17/12
7466,0f89a7c15a050f9ce93f9ac6d1874251,248db9bd48de2dcbaf48922345195278,602ea32fb472c30e52bdb4feb01c16c0,402025000000.0,35.373284000000005,-97.530266,Oklahoma City,OK,urban,Moore School District I-2,Oklahoma,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,533.11,48.0,t,9/10/13,10/9/13
53602,6e5dc35c730073ee4aa4fb2bb4af581e,89aa79fd600a46c65c9cd07e5951df1f,b2250c46998b05c1e9cc0dc320a5aa36,61044002336.0,33.82069,-118.054672,Cypress,CA,suburban,Cypress School District,Orange,f,f,Ms.,Visual Arts,Music & The Arts,,,Technology,moderate poverty,Grades 6-8,628.75,120.0,f,7/23/12,9/2/12
48894,649bd396ceadad3167c3400bde9fa21b,23b23928e66a8aaa4571f695a93589c8,64f2f415995d5598082e9e7fe96b9667,63864001223.0,32.644024,-116.966563,Chula Vista,CA,suburban,Sweetwater Union High Sch Dist,San Diego,f,f,Mrs.,Health & Life Science,Math & Science,,,Supplies,high poverty,Grades 9-12,461.12,160.0,f,3/8/13,4/20/13
50771,6889bf0e6ed3ae4babe635b43896a711,5fb09a6041a672ae2980ee5bfb8c48be,a35e12322d00061f3fb26b18a090744e,60639011597.0,35.283331,-119.04758700000001,Bakersfield,CA,urban,Panama-buena Vista Union SD,Kern,f,f,Mrs.,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Other,highest poverty,Grades 6-8,281.42,100.0,f,11/13/13,12/7/13
56094,739727a8897022287ef7bd75a05c64fd,602dd96ffcad186319b4e456c565c08b,d7bc8aebc44586cfb5b7cb7fe919ffe2,170993000000.0,41.963494,-87.723179,Chicago,IL,urban,O'hare Elementary Network,Cook,f,f,Ms.,Literacy,Literacy & Language,Special Needs,Special Needs,Books,highest poverty,Grades 3-5,194.59,30.0,f,8/30/13,10/25/13
114247,e9e34ae3c39900763b490e28b0866895,87ab91e9379ba56f8474f8a6b7980b83,67761dec12d7771eb4a6ddb11498ac0d,370261000000.0,35.262766,-77.562674,Kinston,NC,,Lenoir Co School District,Lenoir,f,f,Mrs.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,785.4,80.0,f,9/8/13,11/23/13
90065,b866515dbbcea6b98643e0b5b42737f1,ce01b3fea47bf29ab317ecad274c17df,86e983f64e1750096901d4927d5cb12d,340282000000.0,40.598335999999996,-74.237368,Carteret,NJ,suburban,Carteret Public Schools,Middlesex,f,f,Mrs.,Visual Arts,Music & The Arts,Early Development,Applied Learning,Supplies,high poverty,Grades PreK-2,348.61,25.0,f,11/5/12,12/23/12
30854,3fd1e0ee7c1e99103c9a337475917ad0,3965cc907f1a703a24b6e5ae78074f0c,10179fd362d7b8cf0e89baa1ca3025bb,62271003157.0,34.043939,-118.288371,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,172.96,20.0,t,9/12/12,10/6/12
92574,bd77f08f0fdfd912196ddfabaa4628a9,e86ed21891e53254627281fd6b7ceb47,8544171fb7d3697755638c48ad8037ea,250702000000.0,42.633152,-71.331662,Lowell,MA,suburban,Lowell Public School District,Middlesex,f,f,Mrs.,Mathematics,Math & Science,Environmental Science,Math & Science,Other,highest poverty,Grades PreK-2,198.74,24.0,t,5/4/13,5/28/13
92204,bcb722aa8e8416900e221852f45f12e0,b14363f9cdd4b3c2a69e0149056e1d1c,5f7a2e4ee19d66ff9c987fc736cb2f76,,25.721252,-80.399277,Miami,FL,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,t,f,Mrs.,Mathematics,Math & Science,,,Technology,highest poverty,Grades PreK-2,443.46,38.0,t,10/5/12,10/25/12
89866,b8038fe8c3db1422e1727532504c5c02,e89e89295d409ba0206a807a66aacd0f,552ee43b65f1e6611581538ac9b77550,120144000000.0,28.480484000000004,-81.407028,Orlando,FL,suburban,Orange Co Public School Dist,Orange,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,491.21,18.0,f,3/6/13,6/6/13
101010,ceaa98779a531ca3c04e5df8283dbdfa,ed43fc42e6797d49bdadf11567a63b81,33b6121da948b2fd67fd78f5935eb793,62619003916.0,34.050484999999995,-118.02044199999999,El Monte,CA,suburban,Mountain View School District-Los Angeles,Los Angeles,f,f,Mr.,Literacy,Literacy & Language,Foreign Languages,Literacy & Language,Technology,highest poverty,Grades 3-5,1609.69,30.0,t,5/5/12,6/28/12
25497,3491ce94cd4eddab3bcccba714110c14,40f8aa8f5f03d806c89516c98e647bdc,cceeffe1e25e531ba0224ea82df57298,63432012630.0,32.761902,-117.12872,San Diego,CA,urban,San Diego Unified School Dist,San Diego,t,f,Ms.,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,327.6,75.0,t,8/18/13,9/23/13
15006,1f15400f8e79df491bc9e178b67377e8,2a6982f9a20e3c0d24276ecc32ad28b9,5fe34743e439691ea10c89318a778599,341116000000.0,40.211709,-74.03574499999999,Neptune,NJ,suburban,Neptune Twp School District,Monmouth,f,f,Ms.,Mathematics,Math & Science,,,Technology,high poverty,Grades 9-12,175.95,150.0,t,10/5/12,10/26/12
6514,0da278f4cf3049d12a2a0428d5440055,f6b048bad494f33ed7b3fc538789722b,f239121ba1fe63b29b749af5dac160b6,62271003136.0,34.240639,-118.446426,Panorama City,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,ESL,Literacy & Language,Literacy,Literacy & Language,Technology,high poverty,Grades PreK-2,386.53,24.0,t,1/21/12,2/28/12
11682,1806742757df0f5268cd022ab7eb7b5b,985dbf55ab5f1e4235c7a2ca0085c795,83669066cecef47872c70dfedf44a2fe,,33.973618,-118.24787099999999,Los Angeles,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Literacy,Literacy & Language,Health & Life Science,Math & Science,Technology,high poverty,Grades PreK-2,1034.2,20.0,f,2/1/12,5/10/12
4186,08d09b9f533278c86a46d95b42c693d6,68fd278fecb88f53cf2222b7fe32ec2b,57378d3da4a7561f774b191b2d114237,90279000547.0,41.312437,-72.914712,New Haven,CT,urban,New Haven City School District,New Haven,f,t,Ms.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades 9-12,527.05,100.0,f,10/1/13,11/13/13
9033,12aa5a9448d3bcfb960b5e98fb2198f3,1027c26f50bdc0a3ae436ec22ec4d344,34c53c3e7c63ca3a60a4c6a36a16244a,130129000000.0,33.975865999999996,-84.423525,Marietta,GA,suburban,Cobb Co School District,Cobb,f,f,Mr.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades 3-5,721.4,19.0,f,9/21/12,1/3/13
61864,7f25f37df9d2dc1bc1403a19f0709283,f4c2aaae05e0031f2b616de8374c7259,46c8ef8364073ac45f4c2b430b31cc9a,,39.297245000000004,-76.599503,Baltimore,MD,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,293.61,30.0,f,11/6/12,12/15/12
49133,651d01cf9410ba7dca2a6f32c913dfad,ac2240f28e08fa564adf063ca2c7d3e7,b7deffac0a970b2d9955db547fdb5a19,120048000000.0,30.161441999999997,-81.586067,Jacksonville,FL,urban,Duval Co Public School Dist,Duval,f,t,Ms.,Foreign Languages,Literacy & Language,,,Other,high poverty,Grades 9-12,241.81,150.0,f,10/12/13,10/30/13
121593,f935b0836ac9e7f5be66a98197adc263,f066b180d5b60b658af5e6979762ac2e,7b0a664dc8ca49657e8afed7a2ecab1c,100108000000.0,38.869587,-75.41879899999999,Lincoln,DE,,Milford School District,Sussex,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,high poverty,Grades PreK-2,465.13,23.0,f,1/26/13,5/7/13
53275,6da474db87dc55a5d1e184272c4c3556,b0416e23b97a5f5432cd95c4ef952887,520b603fe4d9b4d78c0cc409a048a50e,400075000000.0,36.156290999999996,-95.886939,Tulsa,OK,urban,Tulsa Independent Sch Dist,Tulsa,t,f,Mrs.,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 9-12,1030.01,82.0,f,9/27/13,1/23/14
28700,3b67d5959aae98bc2d3463f7c860ef1f,08e53bc5dae73d0b6125bebc22894378,2c594edff9fdf2908a6d5fa47e3cd243,292280000000.0,39.173992,-94.526176,Kansas City,MO,urban,North Kansas City Schools 74,Clay,f,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,491.14,19.0,t,8/29/12,10/1/12
124633,ff548536546852088b80a52d03d960b9,1d6e64cbb969d6e4d047f26201819760,44caf1a6eb628a652daf695bd6f9f443,350108000000.0,32.038258,-106.408978,Chaparral,NM,rural,Gadsden Ind School District,Dona Ana,f,f,Ms.,Health & Life Science,Math & Science,Special Needs,Special Needs,Supplies,highest poverty,Grades PreK-2,470.33,756.0,f,5/26/12,6/4/12
2009,0449944a3cf6e1d6152705583b9a9bb7,ca5e65b8f51e2caf11733db0c762c0fd,3bc4eabd97f0854b16533d6b567ba406,370069000000.0,35.717213,-81.143295,Claremont,NC,rural,Catawba Co School District,Catawba,f,f,Mrs.,Health & Life Science,Math & Science,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades PreK-2,312.93,67.0,t,1/6/13,1/15/13
54418,6ff71ce0773d8a25ad092b41dfaf5ece,25d7b12f3b79247d1c547988542ecaba,99b759167334346c0aa8bff7802f4e18,490021000000.0,41.004220000000004,-111.938577,Kaysville,UT,suburban,Davis School District,Davis,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,low poverty,Grades 3-5,437.4,26.0,f,2/29/12,3/22/12
83981,aba9ea466576220ac4e7a6408d27ef66,08c057c914e3e51068891091fff7d0a0,aba899f83d48a48b9728ff2b42af5560,510348000000.0,36.617123,-82.62980400000001,Gate City,VA,,Scott Co School District,Scott,f,f,Ms.,Literacy,Literacy & Language,,,Other,high poverty,Grades PreK-2,172.18,16.0,f,3/25/13,4/25/13
21582,2c86741bab91b5e4740bd516293cfad4,382fd853691bb1556488773e1aaacbc3,890353099f5c21e8b5ea3e8bb4b0ec56,263021000000.0,42.490181,-82.928612,Roseville,MI,suburban,Roseville Cmty Sch District,Macomb,f,f,Ms.,Nutrition,Health & Sports,Health & Wellness,Health & Sports,Technology,highest poverty,Grades 3-5,478.41,32.0,t,3/28/13,5/5/13
39876,521bab419570dce4e316197ffe42e61d,e64dafd5926646fc0b22a5d1a2a92606,f0eb0404c0ef1d7687fd8e731aae9707,62271002938.0,33.976543,-118.197418,Bell,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,315.6,31.0,f,1/19/12,1/27/12
3418,073c1860b0bac2d5e48f7e8825301496,82bbe0ad6ae606aab5c4645784f31434,a7e70145692cae1b1c12e89b17857b69,450366000000.0,34.939787,-81.927881,Spartanburg,SC,urban,Spartanburg School District 7,Spartanburg,f,f,Mrs.,Early Development,Applied Learning,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,269.99,23.0,f,7/26/13,8/10/13
11086,16c8292451ea634bd5aae151f082aea5,8be9618c9be3281bb3fe3f4efaf32591,6752ed1d61b02585ff4e1040b5e29e66,40396000316.0,33.467746999999996,-112.148575,Phoenix,AZ,urban,Isaac Elem School District 5,Maricopa,f,f,Ms.,Literacy,Literacy & Language,Character Education,Applied Learning,Books,highest poverty,Grades 3-5,831.06,35.0,t,2/7/12,4/16/12
37181,4c8f1d32310fbd0a74b6c4d0fad8f39b,59b207598d99bf93497adc76a31e2e94,d454bcf1f83b962bd9f2447143477c23,60474000441.0,37.878917,-122.28504299999999,Berkeley,CA,urban,Berkeley Unified School Dist,Alameda,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,high poverty,Grades PreK-2,1079.99,20.0,f,3/10/12,5/2/12
119586,f4ce64c235ff743b9455c9d708c0d2f8,27d323daa284b22260c872bd09888383,26f06df445235904d24b867ae2477f0c,180045000000.0,39.725758,-86.09552,Beech Grove,IN,suburban,Beech Grove City School Dist,Marion,f,f,Ms.,Literacy,Literacy & Language,Special Needs,Special Needs,Books,high poverty,Grades 6-8,322.61,200.0,t,9/30/12,10/31/12
15947,20fb4cef9c8403529bc7468be61d6890,742acaa3f26091c49f0fa3ba5e965687,50c34d7aef9956350d0fd807bca4a78d,390438000000.0,39.930902,-82.980532,Columbus,OH,urban,Columbus City Sch District,Franklin,f,f,Ms.,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades PreK-2,768.42,28.0,f,4/13/13,6/18/13
74522,98a7dcf5834691d70b2117790a41aef4,3fc98663ad18ebc34f39b76f6dc6d595,6dbdb9cdde7c2d2b761560cd0837f633,80336000340.0,39.76487,-105.03990900000001,Denver,CO,urban,Denver Public School Dist 1,Denver,f,f,Mrs.,Early Development,Applied Learning,,,Supplies,moderate poverty,Grades PreK-2,229.4,40.0,f,2/23/13,4/8/13
30197,3e6d7837a84e58b1f109ebec7a578ebb,bff94e6e0f289ac544bdbc48701142f0,d8a7d6ca2b787e01d7ec559390d6c889,510264000000.0,37.110937,-76.543908,Newport News,VA,urban,Newport News Public Schools,Newport News City,f,f,Ms.,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,494.73,23.0,f,2/12/13,2/20/13
84800,ad77c08548cfa2982b7788a7c11f82d0,2f611043298a41aa2a6a0e88ddcb1801,6e7cda283cbf13e581ea792e5c434010,210299000000.0,38.195615999999994,-85.771511,Louisville,KY,urban,Jefferson Co School District,Jefferson,f,f,Ms.,Special Needs,Special Needs,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,486.98,8.0,t,12/3/13,12/11/13
13491,1bebcd67e9a40f35295845f4bb31e3f6,61243c62de9294270abee28b3775c3cf,55898b59d73d1c84d49cf20b3c09af16,120051000000.0,30.43703,-87.28955,Pensacola,FL,suburban,Escambia Co School District,Escambia,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,830.34,9.0,f,3/11/13,4/28/13
76075,9bcff2f24ebd979b146af1305d34f2a8,dc8a0a125807aa423086988af0dc03f0,33cc37da4647a9724262b325b7b73484,482517000000.0,29.830112,-95.71623199999999,Katy,TX,suburban,Katy Ind School District,Harris,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,232.02,51.0,f,3/18/13,3/24/13
65200,85a41892bc576b8aed98ca41f726fa0d,09a82613c0e09db118eeb148c96ac16c,2ca97ee214b92e90c9f155e4dbe6eaa9,170993000000.0,41.918892,-87.748614,Chicago,IL,urban,Fullerton Elem Network,Cook,f,f,Ms.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,497.87,25.0,f,6/11/12,7/8/12
1372,02e4f959f39103b301c8bf43271eb9c3,2bbb9f110d96212e139b4c2b65d23aaf,caf3034810909045777583bcc3cb7452,,29.845862,-95.369483,Houston,TX,,Houston Ind School District,Harris,t,f,Ms.,History & Geography,History & Civics,Social Sciences,History & Civics,Technology,high poverty,Grades 9-12,176.98,105.0,f,10/9/13,10/15/13
60987,7d752088c3a431ad91e2b0cd851ce72a,819746aab6e5af74579eb1c94d00d55c,36acc3b3dfd966712f1c3347744fa4ea,120039000000.0,25.818165,-80.216174,Miami,FL,urban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,Ms.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,420.34,55.0,t,11/15/13,2/2/14
88859,b5dfc163da9073ae4dad98d198c34684,3ab4189776ca5bc2b4e0adb31fbae7a8,2ac544572c4762b15a8866149f19c7fc,64030006660.0,39.154864,-123.216172,Ukiah,CA,,Ukiah Unified School District,Mendocino,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 6-8,312.99,98.0,f,11/1/13,12/23/13
41365,551fa88f9f77a5f805fc6b0540375765,c573d8fa06a842636514cc7391c556b3,f1699ad16b37d4a64c255d0a5bc47c2a,450186000000.0,34.287426,-79.896047,Darlington,SC,,Darlington Co School District,Darlington,f,f,Mrs.,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Books,highest poverty,Grades PreK-2,216.05,250.0,t,11/11/13,11/30/13
54038,6f429ef39e3f4275d7f17fc647648680,c21d1db74718454d4d14b01f33d3a08c,f672224a6f018ee4619f46f1e512ce3f,120168000000.0,27.066149,-82.148483,North Port,FL,rural,Sarasota Co School District,Sarasota,f,f,Ms.,Literacy,Literacy & Language,,,Other,high poverty,Grades 3-5,196.44,17.0,f,11/19/12,12/31/12
78848,a1544ad04cd46609a01c3cc720d4f342,5863bf94823580187afd077bd2437024,2965d404453ebc02945e7259b85101e6,62271010527.0,34.192738,-118.463876,Van Nuys,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Mathematics,Math & Science,Health & Wellness,Health & Sports,Technology,highest poverty,Grades 3-5,237.53,27.0,t,5/17/12,7/11/12
